timestamp_ms,spot_price,perp_mark_price,funding_rate
1770192000000,76514.3,76478.9,3.551e-05
1770220800000,74136.48,74101.9,4.618e-05
1770249600000,73165.84,73153.9,9.173e-05
1770278400000,70756.86,70710.7436057,2.98e-06
1770307200000,67489.08,67455.49563043,-4.957e-05
1770336000000,62909.87,62887.1415,-1.597e-05
1770364800000,64856.0,64791.4,-0.00013688
1770393600000,68625.99,68574.0,-0.00013478
1770422400000,70580.26,70544.4,-0.00015178
1770451200000,68087.13,68067.0,-8.326e-05
1770480000000,69151.5,69122.1,-2.907e-05
1770508800000,69289.37,69254.2,-3.403e-05
1770537600000,69710.69,69667.5,-3.546e-05
1770566400000,71188.99,71152.6,-4.864e-05
1770595200000,70330.38,70304.73338406,-3.075e-05
1770624000000,70422.59,70393.4,1.846e-05
1770652800000,69563.37,69538.5,-4.284e-05
1770681600000,70138.0,70110.6,-8.798e-05
1770710400000,68919.66,68882.1,-4.829e-05
1770739200000,69293.37,69252.9,-8.816e-05
1770768000000,68841.28,68805.3,1.4e-05
1770796800000,67032.71,67000.0,-8.417e-05
1770825600000,66519.72,66489.4,-1.169e-05
1770854400000,67082.52,67072.2,-1.381e-05
1770883200000,67217.71,67200.19716739,3.499e-05
1770912000000,67134.74,67103.7,-1.728e-05
1770940800000,66272.17,66243.2,5.834e-05
1770969600000,66208.96,66184.59749275,7.16e-06
1770998400000,68692.12,68652.4,-1.274e-05
1771027200000,68853.97,68853.38406522,1.291e-05
1771056000000,69219.27,69182.52364493,3.174e-05
1771084800000,69778.28,69754.1,-3.094e-05
1771113600000,69822.94,69795.4,-1.068e-05
1771142400000,70828.43,70784.0,4.664e-05
1771171200000,69100.0,69068.1,-2.371e-05
1771200000000,68832.59,68798.3,2.659e-05
1771228800000,68587.89,68554.37742754,-3.277e-05
1771257600000,67539.53,67505.5,-4.112e-05
1771286400000,68892.43,68862.55130435,5.883e-05
1771315200000,68388.12,68353.4,2.672e-05
1771344000000,67392.06,67363.5,5.077e-05
1771372800000,67503.52,67475.9,3.215e-05
1771401600000,68106.44,68078.4,-1.41e-06
1771430400000,67694.01,67672.6371087,3.604e-05
1771459200000,66461.0,66430.40573913,-4.014e-05
1771488000000,67206.45,67182.87271014,2.686e-05
1771516800000,66398.01,66367.72373188,-3.052e-05
1771545600000,67003.73,66974.0,5.365e-05
1771574400000,67825.91,67794.7,1.302e-05
1771603200000,67582.95,67551.9554058,-6.71e-06
1771632000000,68020.0,67988.82876812,4.456e-05
1771660800000,67856.01,67821.0,2.485e-05
1771689600000,68615.01,68583.28794603,3.235e-05
1771718400000,67975.93,67958.92213768,7.3e-06
1771747200000,68005.3,67974.33214493,4.2e-07
1771776000000,67684.15,67660.0,4.972e-05
1771804800000,67643.39,67613.6,6.946e-05
1771833600000,65958.94,65915.8,-9.317e-05
1771862400000,65660.1,65638.07392029,2.251e-05
1771891200000,64656.01,64630.15072464,5.706e-05
1771920000000,63192.79,63164.8,-1.193e-05
1771948800000,63973.98,63936.83454348,-1.82e-06
1771977600000,64058.15,64031.3,2.375e-05
1772006400000,65028.3,65002.83121739,3.3e-07
1772035200000,67412.32,67376.31104348,-9.68e-06
1772064000000,67988.04,67953.96802174,-1.998e-05
1772092800000,67825.05,67799.9,-1.128e-05
1772121600000,67382.0,67353.4,4.007e-05
1772150400000,67485.19,67448.50202899,-9.91e-06
1772179200000,67690.6,67650.26318841,-8.123e-05
1772208000000,66095.4,66073.3764093,-6.56e-06
1772236800000,65872.09,65839.41943778,4.041e-05
1772265600000,63825.99,63790.8,-3.727e-05
1772294400000,64841.17,64801.17139855,-4.305e-05
1772323200000,66973.26,66952.93531159,-6.88e-06
1772352000000,67141.4,67113.9,4.563e-05
1772380800000,66842.42,66802.6,2.948e-05
1772409600000,65776.48,65749.9,-2.99e-06
1772438400000,66007.8,65981.3,-1.956e-05
1772467200000,69130.2,69089.1,-1.083e-05
1772496000000,68830.06,68801.8,-1.86e-06
1772524800000,68172.79,68138.3,1.437e-05
1772553600000,67725.82,67723.07507496,1.481e-05
1772582400000,68338.01,68299.9247971,-5.39e-05
1772611200000,69493.14,69469.27951449,2.52e-05
1772640000000,73396.87,73345.0,4.683e-05
1772668800000,72666.77,72641.3,3.567e-05
1772697600000,72055.5,72021.33210145,4.965e-05
1772726400000,71652.77,71608.5,1.74e-06
1772755200000,70891.02,70860.02442029,1.689e-05
1772784000000,71056.44,71026.8,-3.061e-05
1772812800000,68504.71,68469.42278261,-2.176e-05
1772841600000,68114.02,68094.46161594,6.19e-06
1772870400000,67842.67,67809.4,3.525e-05
1772899200000,67877.45,67844.9,-4.217e-05
1772928000000,67262.91,67232.2,-4.496e-05
1772956800000,67319.9,67287.74237681,-1.115e-05
1772985600000,67218.23,67176.51471014,-2.868e-05
1773014400000,65971.2,65935.34171664,-5.77e-05
1773043200000,67555.13,67505.08897101,-4.579e-05
1773072000000,68863.67,68842.62088406,-3.431e-05
1773100800000,68432.16,68398.94584783,-2.394e-05
1773129600000,70406.01,70374.6,1.23e-05
1773158400000,71346.17,71303.55932609,1.738e-05
1773187200000,69948.64,69906.39643478,-0.00011052
1773216000000,69648.28,69622.2,-5.252e-05
1773244800000,70227.92,70186.9,-5.824e-05
1773273600000,70191.86,70150.0,-7.802e-05
1773302400000,69826.19,69793.59004348,-5.392e-05
1773331200000,70334.89,70285.70086232,-7.381e-05
1773360000000,70541.34,70487.01187681,-2.789e-05
1773388800000,71612.23,71585.2,4.263e-05
1773417600000,71831.46,71801.52278986,-6.38e-06
1773446400000,70930.01,70895.6,-3.79e-06
1773475200000,70596.68,70565.7,-3.988e-05
1773504000000,70580.09,70556.44462101,-4.851e-05
1773532800000,71211.95,71174.4,-1.883e-05
1773561600000,71453.59,71421.70264618,-6.461e-05
1773590400000,71481.24,71444.5,2.659e-05
1773619200000,72815.25,72778.9,2.513e-05
1773648000000,73456.69,73427.8,7.139e-05
1773676800000,73274.75,73241.19793478,2.015e-05
1773705600000,74884.67,74854.37298551,2.41e-06
1773734400000,74249.32,74212.7,-2.505e-05
1773763200000,73914.4,73882.60358696,-1.26e-05
1773792000000,73909.37,73872.4,-6.569e-05
1773820800000,73883.8,73840.08823913,-4.813e-05
1773849600000,71467.82,71438.64453523,2.418e-05
1773878400000,71246.55,71208.72342754,-9.74e-06
1773907200000,70191.16,70147.53643478,-3.012e-05
1773936000000,69412.52,69372.7,1.205e-05
1773964800000,69930.01,69895.06080435,6.25e-06
1773993600000,70854.66,70811.9,7.53e-06
1774022400000,69860.09,69838.04147826,-2.23e-06
1774051200000,70510.73,70475.05032609,-1.493e-05
1774080000000,70727.33,70681.53331884,-7.38e-06
1774108800000,70630.02,70599.1,1.093e-05
1774137600000,68918.12,68881.72855072,8.06e-06
1774166400000,68919.37,68884.4,-4.425e-05
1774195200000,68847.97,68819.80918841,-6.837e-05
1774224000000,67859.0,67834.34094203,-2.079e-05
1774252800000,68333.16,68290.8,-2.863e-05
1774281600000,70131.48,70112.2,1.6e-06
1774310400000,70906.45,70868.68562319,4.229e-05
1774339200000,71291.7,71264.0,3.675e-05
1774368000000,69873.04,69842.4,3.056e-05
1774396800000,70556.74,70525.82657246,2.31e-05
1774425600000,70926.88,70899.9,1.074e-05
1774454400000,70832.99,70803.40069565,4.721e-05
1774483200000,71336.53,71297.6,2.448e-05
1774512000000,70087.44,70053.8,1.379e-05
1774540800000,69082.64,69060.7,-2.103e-05
1774569600000,68820.31,68788.1,2.925e-05
1774598400000,68540.49,68496.9,-6.298e-05
1774627200000,66112.82,66091.9,-5.841e-05
1774656000000,66407.28,66364.2,-8.088e-05
1774684800000,66561.49,66523.62176812,-7.604e-05
1774713600000,67014.92,66998.7120942,-1.73e-06
1774742400000,66377.04,66337.79104948,-3.68e-05
1774771200000,66671.0,66633.22935507,-1.2e-07
1774800000000,66523.01,66500.0,2.677e-05
1774828800000,66010.93,65973.4,3e-06
1774857600000,67624.39,67596.69581884,4.92e-06
1774886400000,67629.4,67595.59310345,7.58e-06
1774915200000,66797.38,66764.4,1.16e-06
1774944000000,67367.7,67343.9,-1.921e-05
1774972800000,66736.79,66700.0,-2.763e-05
1775001600000,68284.49,68243.29673913,-3.449e-05
1775030400000,68692.0,68668.6,-4.61e-06
1775059200000,68918.52,68876.81806522,5.77e-06
1775088000000,68113.92,68086.5,3.521e-05
1775116800000,66930.79,66888.20861594,8.45e-06
1775145600000,66852.91,66819.54021739,-7.398e-05
1775174400000,66901.99,66869.74346667,-8.31e-06
1775203200000,67042.08,67008.7,-5.99e-06
1775232000000,66827.15,66809.33805072,3.51e-06
1775260800000,66964.29,66930.0,3.761e-05
1775289600000,67014.95,66983.97256934,4.115e-05
1775318400000,67383.66,67357.3,1.651e-05
1775347200000,67300.42,67271.0,2.407e-05
1775376000000,66820.64,66787.4,3.812e-05
1775404800000,67306.65,67278.50018741,1.889e-05
1775433600000,69034.18,68997.4,7.073e-05
1775462400000,69115.91,69087.63507246,5.544e-05
1775491200000,69968.87,69925.85927536,4.23e-06
1775520000000,68853.66,68822.2,-3.15e-06
1775548800000,68624.6,68594.77686657,3.703e-05
1775577600000,68168.11,68141.01094203,7.393e-05
1775606400000,71924.22,71907.34283333,6.02e-05
1775635200000,71627.59,71612.1,1.563e-05
1775664000000,71309.99,71275.77918841,4.048e-05
1775692800000,71069.93,71038.1,-1.47e-06
1775721600000,70982.01,70945.0,5.239e-05
1775750400000,72142.0,72108.0,-1.986e-05
1775779200000,71787.98,71755.54984058,4.11e-06
1775808000000,71481.85,71461.2,2.458e-05
1775836800000,72460.52,72415.7,-2.187e-05
1775865600000,72962.71,72917.4,-7.225e-05
1775894400000,72745.38,72707.7,-6.083e-05
1775923200000,72858.18,72818.86697826,-6.755e-05
1775952000000,73043.16,73013.4,-8.108e-05
1775980800000,71664.99,71628.1,-3.69e-05
1776009600000,70892.04,70856.2,-3.35e-06
1776038400000,70741.56,70709.4,-2.34e-06
1776067200000,70813.88,70780.1,-1.83e-06
1776096000000,71866.59,71823.7,-5.409e-05
1776124800000,74418.0,74386.5,-5.854e-05
1776153600000,74545.99,74513.4,2.732e-05
1776182400000,75317.06,75274.9,-5.234e-05
1776211200000,74131.55,74106.9,-9.313e-05
1776240000000,73730.43,73705.2,-5.085e-05
1776268800000,73844.07,73811.00873913,-7.151e-05
1776297600000,74809.99,74776.2,-3.418e-05
1776326400000,74707.02,74667.7,-2.841e-05
1776355200000,74697.2,74659.57926087,-2.225e-05
1776384000000,75154.28,75115.14794928,3.297e-05
1776412800000,75074.76,75047.4,2.781e-05
1776441600000,77785.03,77734.4,-0.00010789
1776470400000,77072.01,77044.79824638,-8.098e-05
1776499200000,76997.79,76952.46500725,-7.082e-05
1776528000000,76167.33,76124.8,-4.586e-05
1776556800000,75691.76,75653.8,-8.395e-05
1776585600000,75252.33,75205.6,-7.219e-05
1776614400000,75846.63,75807.7,-0.00012276
1776643200000,73801.8,73752.30151667,-4.615e-05
1776672000000,74837.18,74795.5,-4.778e-05
1776700800000,75716.78,75678.04248876,-2.745e-05
1776729600000,75840.97,75791.4,-7.937e-05
1776758400000,76084.34,76050.1,-5.824e-05
1776787200000,75834.66,75799.9,-4.242e-05
1776816000000,76336.14,76289.54071739,-2.237e-05
1776844800000,78012.78,77979.7,3.56e-05
1776873600000,79272.91,79234.2,-7.49e-06
1776902400000,78178.22,78139.7,-7.87e-05
1776931200000,78048.61,78009.0,-3.553e-05
1776960000000,78376.77,78331.27050975,-6.696e-05
1776988800000,78257.48,78214.8,-3.829e-05
1777017600000,77644.59,77620.5,-7.865e-05
1777046400000,78038.63,78007.3,-3.152e-05
1777075200000,77437.13,77395.9,-1.077e-05
1777104000000,77501.19,77459.9,-6.235e-05
1777132800000,77330.25,77295.96852174,-5.699e-05
1777161600000,77625.0,77585.0,2.41e-06
1777190400000,78102.53,78064.44689855,1.53e-06
1777219200000,78049.0,78008.58376812,1.95e-06
1777248000000,78657.55,78617.4,2.49e-06
1777276800000,77606.59,77556.92439855,-8.659e-05
1777305600000,76793.1,76762.28381159,-5.678e-05
1777334400000,77371.32,77333.1757029,-3.951e-05
1777363200000,76879.28,76828.3,-3.204e-05
1777392000000,76066.37,76026.6336721,5.242e-05
1777420800000,76342.78,76298.1,1.305e-05
1777449600000,77053.65,77007.65595652,-2.84e-05
1777478400000,75924.24,75880.57366567,3.571e-05
1777507200000,75780.0,75749.8,-4.22e-05
1777536000000,76161.67,76130.0,-1.837e-05
1777564800000,76473.6,76429.2,-2.904e-05
1777593600000,76346.58,76305.5,-3.746e-05
1777622400000,77130.54,77101.09816667,-1.81e-05
1777651200000,78445.88,78424.72796268,-3.143e-05
1777680000000,78231.13,78192.0,-8.22e-06
1777708800000,78220.0,78181.6,-5.103e-05
1777737600000,78487.67,78452.73851449,-2.54e-05
1777766400000,78686.84,78654.45395802,2.29e-05
1777795200000,78363.24,78316.5,-1.398e-05
1777824000000,78668.36,78627.03676124,7.03e-06
1777852800000,78568.58,78528.9,4.304e-05
1777881600000,79696.75,79663.3,-1.58e-06
1777910400000,80028.85,79981.2,-3.16e-05
1777939200000,79861.01,79826.1,-3.83e-06
1777968000000,80855.59,80823.36977536,-4.626e-05
1777996800000,81525.19,81488.7,-8.24e-05
1778025600000,80905.53,80861.9,-9.153e-05
1778054400000,81359.82,81333.3,-6.15e-05
1778083200000,81704.25,81656.9427971,-3.756e-05
1778112000000,81447.01,81396.64037069,-5.856e-05
1778140800000,81518.57,81484.05472464,-4.568e-05
1778169600000,79890.0,79860.0,-3.014e-05
1778198400000,80006.0,79969.4,-7.406e-05
1778227200000,79682.4,79644.46728986,2.415e-05
1778256000000,80142.13,80114.8,-1.542e-05
1778284800000,80193.18,80155.2,1.841e-05
1778313600000,80228.88,80182.43582759,-3.792e-05
1778342400000,80527.92,80488.4,3.645e-05
1778371200000,80678.41,80633.91052174,9e-07
1778400000000,80736.03,80697.26316667,4.626e-05
1778428800000,81418.01,81383.17274363,5.764e-05
1778457600000,82210.07,82177.7,5.798e-05
1778486400000,80740.4,80708.8,2.592e-05
1778515200000,81445.89,81405.16,4.555e-05
1778544000000,81745.66,81699.60136232,-1.15e-06
1778572800000,80865.4,80813.6676087,3.877e-05
1778601600000,80336.01,80308.46289855,5.822e-05
1778630400000,80504.47,80461.08936667,5.367e-05
1778659200000,81026.92,80984.68281109,5.437e-05
1778688000000,78827.21,78794.6,1.749e-05
1778716800000,79313.61,79288.3,3.928e-05
1778745600000,79745.99,79699.9,2.928e-05
1778774400000,81301.22,81252.74053223,4.094e-05
1778803200000,81090.0,81048.89125937,-4.239e-05
1778832000000,80814.88,80783.27976812,-1.893e-05
1778860800000,79150.26,79118.0,1.548e-05
1778889600000,79113.2,79074.0,3.938e-05
1778918400000,78369.78,78335.57299275,-2.1e-06
1778947200000,78238.68,78194.1,4.955e-05
1778976000000,78148.05,78109.17541229,4.037e-05
1779004800000,78180.0,78138.66375362,1.176e-05
1779033600000,78051.42,78007.0,4.8e-07
1779062400000,77457.67,77433.5,-1.131e-05
1779091200000,77073.69,77039.5,5.778e-05
1779120000000,76409.46,76393.5,7.178e-05
1779148800000,77001.88,76963.2,5.164e-05
1779177600000,77233.68,77200.3,4.809e-05
1779206400000,76521.24,76487.9,5.563e-05
1779235200000,76834.36,76799.9,3.254e-05
1779264000000,77282.65,77250.47589205,7.983e-05
1779292800000,77455.45,77423.0687931,6.858e-05
1779321600000,77552.24,77510.37686957,1.925e-05
1779350400000,77889.01,77849.8077971,4.003e-05
1779379200000,77259.45,77231.30769565,6.13e-05
1779408000000,77615.52,77586.2,3.564e-05
1779436800000,77408.07,77366.9,-8.2e-06
1779465600000,76790.6,76757.66071014,2.891e-05
1779494400000,75539.5,75507.4,1.783e-05
1779523200000,74609.37,74573.2,1.025e-05
1779552000000,75519.99,75490.25308696,7.441e-05
1779580800000,76752.0,76716.2135,9.044e-05
1779609600000,76799.99,76771.4,6.29e-05
1779638400000,76371.59,76343.8,6.265e-05
1779667200000,77064.96,77023.7,6.549e-05
1779696000000,77401.11,77376.9,3.527e-05
1779724800000,77628.82,77587.3,1.426e-05
1779753600000,77322.01,77281.70516492,8.058e-05
1779782400000,76730.84,76689.53406667,3.852e-05
1779811200000,76518.1,76484.29476812,5.776e-05
1779840000000,75930.01,75901.40326957,0.0001
1779868800000,75977.16,75940.84006522,8.948e-05
1779897600000,75326.02,75300.0,9.914e-05
1779926400000,74449.31,74418.0,0.0001
1779955200000,73498.0,73467.37135507,5.011e-05
1779984000000,72928.73,72906.82058696,0.0001
1780012800000,73617.52,73591.4,0.0001
1780041600000,73528.55,73488.1,5.391e-05
1780070400000,73808.25,73779.04363768,6.702e-05
1780099200000,73460.78,73428.2,3.464e-05
1780128000000,73548.6,73516.24445833,4.732e-05
1780156800000,73930.13,73892.79565217,6.214e-05
1780185600000,73884.38,73856.9,4.432e-05
1780214400000,73871.25,73833.3,5.663e-05
1780243200000,73655.2,73613.4,5.988e-05
1780272000000,73674.39,73653.56663043,5.703e-05
1780300800000,72818.0,72779.00564493,4.438e-05
1780329600000,71129.62,71103.48761594,0.0001
1780358400000,71408.9,71391.5,0.0001
1780387200000,70118.42,70082.59501449,5.99e-05
1780416000000,67304.29,67276.04778261,8.345e-05
1780444800000,66760.84,66731.44419565,7.165e-05
1780473600000,67220.03,67191.49618116,5.229e-05
1780502400000,66076.01,66044.3001087,0.0001
1780531200000,64142.75,64117.6,2.705e-05
1780560000000,63603.15,63569.71469565,1.519e-05
1780588800000,63896.16,63866.27556222,-1.077e-05
1780617600000,63885.99,63855.88516492,1.315e-05
1780646400000,63115.99,63081.0,-1.431e-05
1780675200000,60438.0,60416.4921087,-8.63e-06
1780704000000,61056.47,61029.56998551,-1.234e-05
1780732800000,61004.95,60975.1,2.675e-05
1780761600000,60784.01,60754.1,-5.11e-06
1780790400000,60884.62,60851.77008696,-2.828e-05
1780819200000,62404.72,62368.05861594,4.07e-06
1780848000000,62093.99,62071.6,2.742e-05
1780876800000,63332.01,63302.74223188,3.533e-05
1780905600000,63284.0,63259.9,3.454e-05
1780934400000,63774.48,63745.3,1.22e-06
1780963200000,63086.0,63058.0,-1.565e-05
1780992000000,63198.44,63170.8,3.041e-05
1781020800000,61131.85,61113.79051449,6.06e-06
1781049600000,61730.0,61695.29221739,3.65e-06
1781078400000,61687.56,61655.56078986,-3.385e-05
1781107200000,62639.23,62604.7,2.542e-05
1781136000000,61510.99,61485.41680435,-8.11e-06
1781164800000,62719.39,62694.44563768,2.525e-05
1781193600000,62749.44,62721.2,2.736e-05
1781222400000,63626.0,63598.0,-1.303e-05
1781251200000,63100.8,63066.4,2.446e-05
1781280000000,63593.02,63557.1,8.4e-06
1781308800000,63580.0,63546.9,5.357e-05
1781337600000,63845.99,63823.9,6e-07
1781366400000,64296.15,64265.1,9.38e-06
1781395200000,64458.01,64418.2,-4.51e-05
1781424000000,64429.39,64392.71210645,-4.657e-05
1781452800000,64025.06,63995.2,-3.265e-05
1781481600000,65746.45,65709.8,2.808e-05
1781510400000,65674.76,65642.4,6.21e-06
1781539200000,67292.15,67247.20644203,-6.079e-05
1781568000000,66328.74,66286.20815942,-4.28e-06
1781596800000,66372.0,66341.8,-1.11e-05
1781625600000,65859.76,65841.9,2.46e-06
1781654400000,65675.02,65645.03212144,1.957e-05
1781683200000,65539.51,65507.05555797,-6.685e-05
1781712000000,65751.99,65714.69323913,-2.582e-05
1781740800000,64509.4,64476.94080435,2.636e-05
1781769600000,64510.45,64472.45533333,1.896e-05
1781798400000,62369.43,62339.4,8.72e-06
1781827200000,62958.01,62924.1,6.039e-05
1781856000000,62630.0,62593.69056522,1.984e-05
1781884800000,63214.01,63193.0,2.823e-05
1781913600000,63543.9,63512.6,5.814e-05
1781942400000,63655.21,63624.9,2.633e-05
1781971200000,64160.04,64129.2,3.985e-05
1782000000000,64298.01,64275.9747971,7.78e-06
1782028800000,64191.06,64171.31875,3.034e-05
1782057600000,64224.0,64200.3,4.189e-05
1782086400000,63312.0,63287.1,6.572e-05
1782115200000,64211.2,64188.0,1.514e-05
1782144000000,64836.95,64808.0,4.813e-05
1782172800000,64020.01,63990.41186957,4.041e-05
1782201600000,62886.04,62849.2,1.655e-05
1782230400000,62487.79,62457.3,-1.889e-05
1782259200000,62734.57,62696.8,2.154e-05
1782288000000,62658.0,62630.1,2.134e-05
1782316800000,60250.0,60256.3,2.7e-07
1782345600000,61078.0,61051.2,-1.423e-05
1782374400000,61911.03,61886.7,-1.803e-05
1782403200000,59557.99,59532.8,1.58e-05
1782432000000,59794.64,59769.9,5.298e-05
1782460800000,60532.0,60501.93606522,5.904e-05
1782489600000,60328.18,60300.5,7.308e-05
1782518400000,60097.27,60072.0,5.255e-05
1782547200000,60548.06,60521.8,4.284e-05
1782576000000,60840.06,60817.3,3.742e-05
1782604800000,60029.01,60000.4,4.258e-05
1782633600000,60220.0,60192.5,1.355e-05
1782662400000,59890.35,59854.54542754,4.43e-05
1782691200000,59577.01,59550.3,3.112e-05
1782720000000,60026.01,60001.22944928,7.444e-05
1782748800000,59824.01,59800.2,8.658e-05
1782777600000,60260.2,60229.35621014,6.175e-05
1782806400000,59524.01,59498.43484058,8.349e-05
1782835200000,58382.0,58356.6362029,3.327e-05
1782864000000,58624.71,58605.5,5.532e-05
1782892800000,58768.64,58744.4,1.853e-05
1782921600000,60147.15,60120.69034783,7.073e-05
1782950400000,60024.0,59999.6,8.001e-05
1782979200000,60149.99,60126.1,5.238e-05
1783008000000,61612.93,61583.7,5.261e-05
1783036800000,61560.0,61540.74072464,0.0001
1783065600000,61750.47,61733.6,0.0001
1783094400000,61922.71,61895.7014058,3.74e-05
1783123200000,62583.26,62570.25216667,0.0001
1783152000000,62576.0,62549.3,0.0001
1783180800000,62943.29,62914.35025362,9.48e-05
1783209600000,63144.01,63114.8,9.533e-05
1783238400000,63020.21,62997.87521014,8.873e-05
1783267200000,62740.01,62712.0,8.608e-05
1783296000000,63650.01,63625.51176812,7.7e-05
1783324800000,63089.42,63064.5,6.12e-05
1783353600000,63545.98,63523.1,0.0001
1783382400000,64042.93,64023.5,0.0001
1783411200000,63083.19,63062.7,5.792e-05
1783440000000,63930.5,63909.9,6.825e-05
1783468800000,63364.0,63331.2,4.846e-05
1783497600000,62888.34,62857.18618116,7.24e-06
1783526400000,61704.01,61683.73416792,7.171e-05
1783555200000,62290.01,62257.5,6.16e-05
1783584000000,62999.99,62973.7,6.615e-05
1783612800000,62868.06,62837.77481884,4.912e-05
1783641600000,63230.01,63197.36055797,9.058e-05
1783670400000,63963.0,63956.1,7.247e-05
1783699200000,64039.99,64023.1,9.508e-05
1783728000000,64161.72,64129.4,0.0001
1783756800000,64162.18,64132.6,9.42e-06
1783785600000,64175.75,64142.50822464,4.156e-05
1783814400000,63819.01,63787.76113043,4.651e-05
1783843200000,63885.28,63856.5,6.315e-05
1783872000000,64176.0,64150.28418841,7.578e-05
1783900800000,63780.0,63750.0,1.521e-05
1783929600000,62985.53,62952.8,4.856e-05
1783958400000,62618.0,62603.79932609,0.0001
1783987200000,62334.52,62307.0,8.256e-05
1784016000000,62560.92,62529.7,3.489e-05
1784044800000,64744.0,64727.5,5.59e-05
1784073600000,65043.99,65017.64591304,0.0001
1784102400000,64549.33,64530.40087681,0.0001
1784131200000,65427.6,65392.88324638,4.457e-05
1784160000000,64756.28,64722.22011994,2.426e-05
1784188800000,64238.0,64204.4981934,7.584e-05
1784217600000,64704.73,64677.7,6.102e-05
1784246400000,63830.2,63803.90949275,7.639e-05
1784275200000,62828.11,62792.8,1.52e-05
1784304000000,63452.0,63432.5,6.045e-05
1784332800000,63931.67,63910.0,3.074e-05
1784361600000,64002.75,63987.03769565,6.955e-05
1784390400000,64123.13,64090.0,3.326e-05
1784419200000,64834.21,64806.7,4.06e-06
1784448000000,64711.04,64692.2,6.905e-05
1784476800000,64585.33,64552.28368841,5.235e-05
1784505600000,64722.55,64694.8,4.89e-05
1784534400000,64280.01,64250.0,5.278e-05
1784563200000,65598.75,65573.71997826,6.518e-05
1784592000000,65255.51,65227.1712971,5.4e-05
1784620800000,66186.86,66168.77917391,8.926e-05
1784649600000,66676.53,66648.5,1.894e-05
1784678400000,66556.15,66522.4,3.928e-05
1784707200000,65843.48,65813.4,5.448e-05
1784736000000,66047.38,66016.32605797,1.443e-05
1784764800000,66114.5,66084.47942754,-3.43e-06
1784793600000,65442.12,65405.48600725,2.71e-06
1784822400000,64958.37,64940.4,8.458e-05
1784851200000,65098.98,65069.66,7.598e-05
1784880000000,65499.94,65470.0,5.149e-05
1784908800000,64093.86,64068.7,5.879e-05
1784937600000,64140.0,64116.5,6.074e-05
1784966400000,64003.2,63973.15203623,5.425e-05
1784995200000,64182.01,64150.04885307,7.29e-06
1785024000000,64375.01,64343.2316087,3.878e-05
1785052800000,64370.0,64342.45993478,5.884e-05
1785081600000,64768.0,64733.6,5.819e-05
1785110400000,65400.0,65375.1,6.147e-05
1785139200000,65221.99,65196.20985507,6.452e-05
1785168000000,64554.0,64519.25484058,5.04e-05
1785196800000,63755.86,63721.92718141,4.208e-05
1785225600000,63506.0,63476.8,1.25e-06
1785254400000,63928.46,63903.52981159,6.689e-05
1785283200000,63915.0,63903.6,0.0001
1785312000000,64561.01,64534.35597101,0.0001
1785340800000,63964.01,63950.19280435,3.665e-05
1785369600000,63984.29,63959.0,8.462e-05
1785398400000,64026.0,63984.1822971,7.278e-05
1785427200000,64730.29,64698.14499275,9.029e-05
1785456000000,64780.03,64750.50672464,0.0001
1785484800000,63950.01,63912.4794058,9.405e-05
1785513600000,62716.57,62696.71869565,5.664e-05
1785542400000,62887.88,62859.9,4.123e-05
1785571200000,63050.45,63019.6,3.163e-05
1785600000000,63007.06,62976.4,3.545e-05
1785628800000,62823.65,62792.3,4.53e-05
1785657600000,63506.23,63468.1,8.943e-05
1785686400000,63109.13,63081.6,7.707e-05
1785715200000,63570.01,63549.9,0.0001
1785744000000,62621.1,62591.0,6.364e-05
1785772800000,63694.9,63664.89705072,2.474e-05
1785801600000,63520.0,63497.2,3.081e-05
1785830400000,63685.73,63666.4,6.248e-05
1785859200000,64125.14,64093.5449058,7.684e-05
1785888000000,64106.55,64075.5,1.674e-05
1785916800000,64164.0,64141.0,1.015e-05
1785945600000,64388.01,64353.5,2.676e-05
1785974400000,64665.24,64633.9,6.595e-05
1786003200000,64809.7,64789.4,2.632e-05
1786032000000,64631.88,64604.2,5.939e-05
1786060800000,64323.61,64300.0,7.99e-06
1786089600000,64319.84,64290.58485507,4.574e-05
1786118400000,64912.71,64885.5,6.308e-05
1786147200000,64923.2,64885.44786232,5.557e-05
1786176000000,64959.99,64936.3,5.417e-05
1786204800000,65080.83,65049.72578986,5.801e-05
1786233600000,64962.6,64928.89433333,4.423e-05
1786262400000,64826.15,64793.7,6.667e-05
1786291200000,65228.68,65207.7,7.054e-05
1786320000000,64901.59,64869.50227536,7.497e-05
1786348800000,65202.72,65183.48407971,7.908e-05
1786377600000,64299.99,64272.42528261,5.057e-05
1786406400000,63970.01,63939.2,2.301e-05
1786435200000,64066.0,64033.28871739,1.962e-05
1786464000000,63609.86,63585.5567971,8.282e-05
1786492800000,63600.01,63572.0,0.0001
1786521600000,63838.0,63810.89568841,8.568e-05
1786550400000,63441.48,63422.43823913,6.601e-05
1786579200000,63479.99,63454.7,6.576e-05
1786608000000,63865.84,63833.46161594,7.218e-05
1786636800000,63420.01,63387.03971514,7.841e-05
1786665600000,63490.86,63455.99486957,8.545e-05
1786694400000,62920.78,62888.1,5.999e-05
1786723200000,62990.94,62961.99943478,6.29e-06
1786752000000,63043.56,63015.07685507,6.801e-05
1786780800000,63075.43,63050.01692754,6.523e-05
1786809600000,63100.55,63068.06537681,5.311e-05
1786838400000,63086.01,63053.96633333,9.66e-06
